"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.70","44.60","BROCKVILLE","6100969","1919-10","1919","10","15.0","","4.4","","9.7","","21.7","S","-4.4","","84.6","","0.0","","84.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1919-11","1919","11","6.3","","-2.7","","1.8","","16.7","","-13.3","","33.0","","0.0","T","33.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1919-12","1919","12","-2.7","","-12.7","","-7.7","","9.4","","-26.1","","9.4","","10.2","","19.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-01","1920","01","-7.6","","-19.6","","-13.6","","2.2","","-33.3","","0.0","","22.9","","22.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-02","1920","02","-2.0","","-14.7","","-8.4","","4.4","S","-31.7","","0.0","","40.6","","40.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-03","1920","03","6.1","","-5.9","","0.1","","22.2","","-27.2","","13.7","","7.6","","21.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-04","1920","04","10.9","","0.3","","5.6","","21.1","","-6.7","","57.9","","0.0","T","57.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-05","1920","05","21.7","","5.8","","13.8","","32.2","","0.0","","10.7","","0.0","","10.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-06","1920","06","26.2","","11.8","","19.0","","31.7","S","6.1","","49.8","","0.0","","49.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-07","1920","07","26.0","","13.3","","19.7","","30.0","","7.2","S","56.1","","0.0","","56.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-08","1920","08","29.4","","14.6","","22.0","","33.9","","6.7","","43.7","","0.0","","43.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-09","1920","09","24.1","","10.5","","17.3","","31.7","","0.0","","74.9","","0.0","","74.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-10","1920","10","17.4","","6.6","","12.0","","24.4","","-1.1","S","53.3","","0.0","","53.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-11","1920","11","5.1","","-2.8","","1.2","","13.9","","-12.2","","12.4","","20.3","","32.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1920-12","1920","12","-1.4","","-8.4","","-4.9","","5.6","","-20.6","","69.1","","27.9","","97.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-01","1921","01","-0.8","","-10.6","","-5.7","","7.8","","-28.9","","6.4","","5.1","","11.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-02","1921","02","0.6","","-10.1","","-4.8","","13.3","","-16.7","","4.1","","7.6","","11.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-03","1921","03","8.6","","-2.4","","3.1","","23.9","","-16.1","","85.3","","2.5","","87.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-04","1921","04","17.3","","2.7","","10.0","","30.6","","-6.7","","70.6","","0.0","T","70.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-05","1921","05","23.9","","8.3","","16.1","","31.7","S","1.1","S","27.4","","0.0","","27.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-06","1921","06","28.0","","13.1","","20.6","","35.0","","4.4","","42.2","","0.0","","42.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-07","1921","07","32.8","","20.4","","26.6","","38.3","","12.8","","53.8","","0.0","","53.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-08","1921","08","26.6","","13.6","","20.1","","31.1","","6.7","","60.5","","0.0","","60.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-09","1921","09","23.6","","11.1","","17.4","","30.0","","4.4","","72.1","","0.0","","72.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-10","1921","10","14.4","","4.5","","9.5","","22.2","","-5.6","","89.2","","0.0","","89.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-11","1921","11","4.1","","-4.2","","-0.1","","21.1","","-11.7","","32.3","","20.3","","52.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1921-12","1921","12","-0.4","","-10.2","","-5.3","","14.4","","-23.3","","20.3","","10.2","","30.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-01","1922","01","-3.9","","-15.7","","-9.8","","7.2","","-27.8","","0.0","","17.8","","17.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-02","1922","02","0.1","","-11.8","","-5.9","","6.1","S","-27.8","","17.0","","40.6","","57.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-03","1922","03","4.9","","-4.6","","0.2","","12.8","","-20.0","","36.3","","10.2","","46.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-04","1922","04","13.2","","1.3","","7.3","","22.2","","-5.0","","100.3","","0.0","","100.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-05","1922","05","23.2","","8.7","","16.0","","30.0","","1.7","","48.8","","0.0","","48.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-06","1922","06","25.4","","13.2","","19.3","","30.6","","5.6","","128.8","","0.0","","128.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-07","1922","07","28.6","","15.8","","22.2","","33.3","","8.9","","116.6","","0.0","","116.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-08","1922","08","26.2","","13.9","","20.1","","31.1","","6.7","","27.4","","0.0","","27.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-09","1922","09","22.9","","10.3","","16.6","","31.1","","-1.7","","22.4","","0.0","","22.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-10","1922","10","13.8","","3.4","","8.6","","25.6","","-6.7","S","53.3","","0.0","","53.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-11","1922","11","7.2","","-1.3","","3.0","","15.6","","-8.9","","11.4","","0.0","","11.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1922-12","1922","12","-1.1","","-9.5","","-5.3","","11.7","","-21.7","","27.4","","7.6","","35.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-01","1923","01","-4.4","","","M","","M","4.4","","","M","6.9","","61.0","","67.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-02","1923","02","-5.0","","","M","","M","2.2","","","M","0.0","","17.8","","17.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-03","1923","03","0.9","","","M","","M","10.0","","","M","14.7","","38.1","","52.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-04","1923","04","10.3","","","M","","M","25.0","","","M","39.9","","0.0","","39.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-05","1923","05","","M","","M","","M","","M","","M","59.2","","0.0","","59.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-06","1923","06","26.3","","11.8","","19.1","","32.8","","2.2","","105.2","","0.0","","105.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-07","1923","07","27.5","","13.2","","20.4","","32.2","","8.3","","27.4","","0.0","","27.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-08","1923","08","26.7","","11.9","","19.3","","34.4","","5.6","","65.3","","0.0","","65.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-09","1923","09","21.8","","10.2","","16.0","","28.9","","0.6","","42.4","","0.0","","42.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-10","1923","10","16.3","","2.9","","9.6","","25.0","","-4.4","","126.2","","0.0","","126.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-11","1923","11","7.3","","-0.6","","3.4","","18.3","","-7.2","","75.9","","1.3","","77.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1923-12","1923","12","4.1","","-3.1","","0.5","","12.8","","-18.9","","41.9","","12.7","","54.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-01","1924","01","-1.8","","-12.5","","-7.2","","7.8","","-36.7","","42.7","","45.7","","88.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-02","1924","02","-4.3","","-16.3","","-10.3","","1.1","","-23.9","","0.0","","40.6","","40.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-03","1924","03","4.0","","-5.6","","-0.8","","12.8","","-17.2","","","M","","M","","M","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-04","1924","04","11.0","","0.2","","5.6","","23.3","","-8.9","","68.1","","5.1","","73.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-05","1924","05","15.8","","4.9","","10.4","","23.9","","-1.1","","88.9","","0.0","","88.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-06","1924","06","25.2","","10.4","","17.8","","28.9","S","3.3","","49.3","","0.0","","49.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-07","1924","07","27.4","","14.2","","20.8","","32.8","","8.9","","86.4","","0.0","","86.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-08","1924","08","25.8","","13.7","","19.8","","31.1","","7.2","","50.0","","0.0","","50.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-09","1924","09","18.9","","7.9","","13.4","","28.9","","0.6","","120.4","","0.0","","120.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-10","1924","10","15.3","","3.5","","9.4","","21.7","","-1.1","","14.7","","0.0","","14.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-11","1924","11","8.2","","-0.9","","3.7","","20.0","","-13.9","","24.9","","5.1","","30.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1924-12","1924","12","-2.8","","-11.8","","-7.3","","11.7","","-27.8","","47.5","","15.2","","62.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-01","1925","01","-4.7","","-19.6","","-12.2","","5.6","","-38.3","","0.0","","45.7","","45.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-02","1925","02","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-03","1925","03","6.5","","-4.0","","1.3","","17.8","","-22.2","","55.1","","17.8","","72.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-04","1925","04","13.6","","1.0","","7.3","","26.1","","-5.6","","45.2","","0.0","","45.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-05","1925","05","17.5","","5.4","","11.5","","25.0","","0.0","","64.0","","0.0","","64.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-06","1925","06","26.2","","13.3","","19.8","","32.8","","6.1","","66.3","","0.0","","66.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-07","1925","07","26.9","","13.3","","20.1","","31.7","","8.9","","80.0","","0.0","","80.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-08","1925","08","27.4","","13.8","","20.6","","32.8","","4.4","","37.3","","0.0","","37.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-09","1925","09","20.6","","10.1","","15.4","","28.9","","0.6","","102.4","","0.0","","102.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-10","1925","10","10.0","","1.3","","5.7","","18.3","","-9.4","","78.7","","5.1","","83.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-11","1925","11","6.4","","-1.2","","2.6","","12.8","S","-17.2","","77.5","","7.6","","85.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1925-12","1925","12","-2.2","","-9.1","","-5.7","","9.4","","-27.8","S","57.7","","20.3","","78.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-01","1926","01","-2.2","","-11.0","","-6.6","","5.0","","-28.9","","7.1","","20.3","","27.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-02","1926","02","-1.7","","-14.2","","-8.0","","6.1","","-28.3","","11.9","","40.6","","52.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-03","1926","03","0.4","","-10.6","","-5.1","","8.9","","-22.2","","13.7","","73.7","","87.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-04","1926","04","8.1","","-2.4","","2.9","","21.1","","-11.1","","77.7","","25.4","","103.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-05","1926","05","20.3","","4.5","","12.4","","28.3","","-1.7","","41.7","","0.0","","41.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-06","1926","06","23.6","","10.1","","16.9","","27.8","","4.4","","90.9","","0.0","","90.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-07","1926","07","27.4","","14.1","","20.8","","34.4","","7.2","","48.0","","0.0","","48.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-08","1926","08","24.7","","14.9","","19.8","","32.2","","7.2","","109.2","","0.0","","109.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-09","1926","09","19.8","","9.8","","14.8","","25.6","","2.8","","89.7","","0.0","","89.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-10","1926","10","12.8","","5.2","","9.0","","26.7","","-2.8","","109.7","","6.4","","116.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-11","1926","11","7.2","","-2.2","","2.5","","18.9","S","-16.7","","97.0","","15.2","","112.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1926-12","1926","12","-2.8","","-12.3","","-7.6","","3.3","","-23.3","","2.5","","35.6","","38.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-01","1927","01","-3.1","","-13.9","","-8.5","","7.2","S","-27.2","","19.6","","20.3","","39.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-02","1927","02","-0.7","","-9.8","","-5.3","","9.4","","-24.4","","0.0","","71.1","","71.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-03","1927","03","6.9","","-4.1","","1.4","","17.8","","-15.6","","27.7","","2.5","","30.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-04","1927","04","13.6","","0.7","","7.2","","26.1","","-6.7","","38.4","","2.5","","40.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-05","1927","05","17.6","","6.8","","12.2","","22.8","","-1.1","","100.6","","0.0","","100.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-06","1927","06","24.0","","10.3","","17.2","","32.8","","4.4","","41.9","","0.0","","41.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-07","1927","07","26.2","","15.2","","20.7","","32.8","","7.8","S","98.3","","0.0","","98.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1927-08","1927","08","24.4","","12.5","","18.5","","29.4","","7.2","","63.0","","0.0","","63.0","","","","","","",""
